crop,state_name,season,crop_year,price_per_ton,price_low_bound,price_high_bound 
Rice,Nagaland,Kharif,2011,24350.41,22000.0,32000.0
Blackgram,Nagaland,Kharif,2011,69222.62,65000.0,82000.0
Blackgram,Nagaland,Rabi,2011,82269.0,65000.0,82000.0
Maize,Nagaland,Rabi,2011,20269.01,20000.0,28000.0
Jute,Nagaland,Kharif,2012,52269.02,38000.0,52000.0
Maize,Nagaland,Kharif,2012,20269.03,20000.0,28000.0
Rice,Nagaland,Kharif,2012,23676.58,22000.0,32000.0
Blackgram,Nagaland,Kharif,2012,76821.78,65000.0,82000.0
Blackgram,Nagaland,Rabi,2012,82178.45,65000.0,82000.0
Maize,Nagaland,Rabi,2012,20269.07,20000.0,28000.0
Jute,Nagaland,Kharif,2013,52269.08,38000.0,52000.0
Maize,Nagaland,Kharif,2013,20269.09,20000.0,28000.0
Rice,Nagaland,Kharif,2013,24931.58,22000.0,32000.0
Blackgram,Nagaland,Rabi,2013,82269.11,65000.0,82000.0
Lentil,Nagaland,Rabi,2013,64520.5,55000.0,75000.0
Maize,Nagaland,Rabi,2013,20269.13,20000.0,28000.0
Blackgram,Nagaland,Kharif,2014,80373.2,65000.0,82000.0
Jute,Nagaland,Kharif,2014,52269.15,38000.0,52000.0
Maize,Nagaland,Kharif,2014,20269.16,20000.0,28000.0
Rice,Nagaland,Kharif,2014,25371.11,22000.0,32000.0
Lentil,Nagaland,Rabi,2014,64810.18,55000.0,75000.0
Maize,Nagaland,Rabi,2014,20269.19,20000.0,28000.0
Maize,Nagaland,Kharif,1997,20269.2,20000.0,28000.0
Rice,Nagaland,Kharif,1997,26500.41,22000.0,32000.0
Jute,Nagaland,Kharif,1998,52269.22,38000.0,52000.0
Maize,Nagaland,Kharif,1998,20269.23,20000.0,28000.0
Rice,Nagaland,Kharif,1998,23556.23,22000.0,32000.0
Maize,Nagaland,Kharif,1999,20269.25,20000.0,28000.0
Rice,Nagaland,Kharif,1999,25712.99,22000.0,32000.0
Jute,Nagaland,Kharif,2000,52269.27,38000.0,52000.0
Maize,Nagaland,Kharif,2000,20269.28,20000.0,28000.0
Rice,Nagaland,Kharif,2000,22814.07,22000.0,32000.0
Jute,Nagaland,Kharif,2001,52269.3,38000.0,52000.0
Maize,Nagaland,Kharif,2001,20269.31,20000.0,28000.0
Rice,Nagaland,Kharif,2001,25348.76,22000.0,32000.0
Jute,Nagaland,Kharif,2002,52269.33,38000.0,52000.0
Maize,Nagaland,Kharif,2002,20269.34,20000.0,28000.0
Rice,Nagaland,Kharif,2002,22828.94,22000.0,32000.0
Jute,Nagaland,Kharif,2003,52269.36,38000.0,52000.0
Maize,Nagaland,Kharif,2003,20269.37,20000.0,28000.0
Rice,Nagaland,Kharif,2003,23057.21,22000.0,32000.0
Maize,Nagaland,Kharif,2004,20269.39,20000.0,28000.0
Rice,Nagaland,Kharif,2004,22870.37,22000.0,32000.0
Maize,Nagaland,Kharif,2005,20269.41,20000.0,28000.0
Rice,Nagaland,Kharif,2005,23629.86,22000.0,32000.0
Maize,Nagaland,Kharif,2006,20269.43,20000.0,28000.0
Rice,Nagaland,Kharif,2006,25286.17,22000.0,32000.0
Blackgram,Nagaland,Rabi,2006,82150.04,65000.0,82000.0
Maize,Nagaland,Kharif,2007,20269.46,20000.0,28000.0
Rice,Nagaland,Kharif,2007,24299.84,22000.0,32000.0
Jute,Nagaland,Kharif,2008,52269.48,38000.0,52000.0
Maize,Nagaland,Kharif,2008,20269.49,20000.0,28000.0
Rice,Nagaland,Kharif,2008,22592.87,22000.0,32000.0
Maize,Nagaland,Rabi,2008,20269.51,20000.0,28000.0
Jute,Nagaland,Kharif,2009,52269.52,38000.0,52000.0
Maize,Nagaland,Kharif,2009,20269.53,20000.0,28000.0
Rice,Nagaland,Kharif,2009,24743.38,22000.0,32000.0
Blackgram,Nagaland,Kharif,2009,79153.05,65000.0,82000.0
Maize,Nagaland,Rabi,2009,20269.56,20000.0,28000.0
Blackgram,Nagaland,Rabi,2009,82269.57,65000.0,82000.0
Jute,Nagaland,Kharif,2010,52269.58,38000.0,52000.0
Maize,Nagaland,Kharif,2010,20269.59,20000.0,28000.0
Rice,Nagaland,Kharif,2010,25353.65,22000.0,32000.0
Maize,Nagaland,Rabi,2010,20269.61,20000.0,28000.0
Rice,Nagaland,Rabi,2010,26537.4,22000.0,32000.0
Blackgram,Nagaland,Rabi,2010,82269.63,65000.0,82000.0
Jute,Nagaland,Kharif,2011,52269.64,38000.0,52000.0
Maize,Nagaland,Kharif,2011,20269.65,20000.0,28000.0
Rice,Nagaland,Kharif,2011,25194.93,22000.0,32000.0
Blackgram,Nagaland,Kharif,2011,81098.12,65000.0,82000.0
Blackgram,Nagaland,Rabi,2011,82269.68,65000.0,82000.0
Maize,Nagaland,Rabi,2011,20269.69,20000.0,28000.0
Rice,Nagaland,Rabi,2011,26161.62,22000.0,32000.0
Jute,Nagaland,Kharif,2012,52269.71,38000.0,52000.0
Maize,Nagaland,Kharif,2012,20269.72,20000.0,28000.0
Rice,Nagaland,Kharif,2012,24785.44,22000.0,32000.0
Blackgram,Nagaland,Kharif,2012,82269.74,65000.0,82000.0
Blackgram,Nagaland,Rabi,2012,82269.75,65000.0,82000.0
Maize,Nagaland,Rabi,2012,20269.76,20000.0,28000.0
Rice,Nagaland,Rabi,2012,26292.68,22000.0,32000.0
Jute,Nagaland,Kharif,2013,52269.78,38000.0,52000.0
Maize,Nagaland,Kharif,2013,20269.79,20000.0,28000.0
Rice,Nagaland,Kharif,2013,26180.67,22000.0,32000.0
Blackgram,Nagaland,Rabi,2013,77350.23,65000.0,82000.0
Lentil,Nagaland,Rabi,2013,64940.13,55000.0,75000.0
Maize,Nagaland,Rabi,2013,20269.83,20000.0,28000.0
Rice,Nagaland,Rabi,2013,25633.42,22000.0,32000.0
Blackgram,Nagaland,Kharif,2014,80626.59,65000.0,82000.0
Jute,Nagaland,Kharif,2014,52269.86,38000.0,52000.0
Maize,Nagaland,Kharif,2014,20269.87,20000.0,28000.0
Rice,Nagaland,Kharif,2014,23762.76,22000.0,32000.0
Lentil,Nagaland,Rabi,2014,70316.61,55000.0,75000.0
Maize,Nagaland,Rabi,2014,20269.9,20000.0,28000.0
Rice,Nagaland,Rabi,2014,26032.19,22000.0,32000.0
Maize,Nagaland,Kharif,2008,20269.92,20000.0,28000.0
Rice,Nagaland,Kharif,2008,22744.68,22000.0,32000.0
Blackgram,Nagaland,Rabi,2008,82269.94,65000.0,82000.0
Maize,Nagaland,Kharif,2009,20269.95,20000.0,28000.0
Rice,Nagaland,Kharif,2009,23909.0,22000.0,32000.0
Blackgram,Nagaland,Kharif,2009,82032.98,65000.0,82000.0
Blackgram,Nagaland,Rabi,2009,81402.83,65000.0,82000.0
Maize,Nagaland,Kharif,2010,20269.99,20000.0,28000.0
Rice,Nagaland,Kharif,2010,24584.95,22000.0,32000.0
Blackgram,Nagaland,Rabi,2010,80592.09,65000.0,82000.0
Maize,Nagaland,Kharif,2011,20270.02,20000.0,28000.0
Rice,Nagaland,Kharif,2011,24085.58,22000.0,32000.0
Blackgram,Nagaland,Kharif,2011,79956.51,65000.0,82000.0
Blackgram,Nagaland,Rabi,2011,78214.42,65000.0,82000.0
Rice,Nagaland,Rabi,2011,27844.74,22000.0,32000.0
Maize,Nagaland,Kharif,2012,20270.07,20000.0,28000.0
Rice,Nagaland,Kharif,2012,24593.82,22000.0,32000.0
Blackgram,Nagaland,Kharif,2012,80119.98,65000.0,82000.0
Blackgram,Nagaland,Rabi,2012,82270.1,65000.0,82000.0
Rice,Nagaland,Rabi,2012,28936.95,22000.0,32000.0
Maize,Nagaland,Kharif,2013,20270.12,20000.0,28000.0
Rice,Nagaland,Kharif,2013,27123.47,22000.0,32000.0
Blackgram,Nagaland,Rabi,2013,82270.14,65000.0,82000.0
Lentil,Nagaland,Rabi,2013,65002.62,55000.0,75000.0
Rice,Nagaland,Rabi,2013,28272.2,22000.0,32000.0
Blackgram,Nagaland,Kharif,2014,78372.33,65000.0,82000.0
Maize,Nagaland,Kharif,2014,20270.18,20000.0,28000.0
Rice,Nagaland,Kharif,2014,26889.45,22000.0,32000.0
Lentil,Nagaland,Rabi,2014,65199.52,55000.0,75000.0
Rice,Nagaland,Rabi,2014,25358.16,22000.0,32000.0
Maize,Nagaland,Kharif,1997,20270.22,20000.0,28000.0
Rice,Nagaland,Kharif,1997,26616.12,22000.0,32000.0
Maize,Nagaland,Kharif,1998,20270.24,20000.0,28000.0
Rice,Nagaland,Kharif,1998,25441.75,22000.0,32000.0
Maize,Nagaland,Kharif,1999,20270.26,20000.0,28000.0
Rice,Nagaland,Kharif,1999,25223.65,22000.0,32000.0
Maize,Nagaland,Kharif,2000,20270.28,20000.0,28000.0
Rice,Nagaland,Kharif,2000,23536.95,22000.0,32000.0
Maize,Nagaland,Kharif,2001,20270.3,20000.0,28000.0
Rice,Nagaland,Kharif,2001,22270.31,22000.0,32000.0
Maize,Nagaland,Kharif,2002,20270.32,20000.0,28000.0
Rice,Nagaland,Kharif,2002,25322.16,22000.0,32000.0
Maize,Nagaland,Kharif,2003,20270.34,20000.0,28000.0
Rice,Nagaland,Kharif,2003,25311.07,22000.0,32000.0
Maize,Nagaland,Kharif,2004,20270.36,20000.0,28000.0
Rice,Nagaland,Kharif,2004,25294.04,22000.0,32000.0
Maize,Nagaland,Kharif,2005,20270.38,20000.0,28000.0
Rice,Nagaland,Kharif,2005,25460.03,22000.0,32000.0
Maize,Nagaland,Kharif,2006,20270.4,20000.0,28000.0
Rice,Nagaland,Kharif,2006,22397.7,22000.0,32000.0
Blackgram,Nagaland,Rabi,2006,76456.01,65000.0,82000.0
Maize,Nagaland,Kharif,2007,20270.43,20000.0,28000.0
Rice,Nagaland,Kharif,2007,26954.2,22000.0,32000.0
Maize,Nagaland,Kharif,2008,20270.45,20000.0,28000.0
Rice,Nagaland,Kharif,2008,23547.32,22000.0,32000.0
Blackgram,Nagaland,Rabi,2008,82270.47,65000.0,82000.0
Maize,Nagaland,Kharif,2009,20270.48,20000.0,28000.0
Rice,Nagaland,Kharif,2009,24300.03,22000.0,32000.0
Blackgram,Nagaland,Kharif,2009,81274.71,65000.0,82000.0
Maize,Nagaland,Rabi,2009,20270.51,20000.0,28000.0
Blackgram,Nagaland,Rabi,2009,74774.28,65000.0,82000.0
Maize,Nagaland,Kharif,2010,20270.53,20000.0,28000.0
Rice,Nagaland,Kharif,2010,25010.21,22000.0,32000.0
Maize,Nagaland,Rabi,2010,20270.55,20000.0,28000.0
Blackgram,Nagaland,Rabi,2010,78119.49,65000.0,82000.0
Maize,Nagaland,Kharif,2011,20270.57,20000.0,28000.0
Rice,Nagaland,Kharif,2011,27089.79,22000.0,32000.0
Blackgram,Nagaland,Kharif,2011,76453.09,65000.0,82000.0
Blackgram,Nagaland,Rabi,2011,82270.6,65000.0,82000.0
Maize,Nagaland,Rabi,2011,20270.61,20000.0,28000.0
Maize,Nagaland,Kharif,2012,20270.62,20000.0,28000.0
Rice,Nagaland,Kharif,2012,23464.67,22000.0,32000.0
Blackgram,Nagaland,Kharif,2012,79994.6,65000.0,82000.0
Blackgram,Nagaland,Rabi,2012,77406.25,65000.0,82000.0
Maize,Nagaland,Rabi,2012,20270.66,20000.0,28000.0
Maize,Nagaland,Kharif,2013,20270.67,20000.0,28000.0
Rice,Nagaland,Kharif,2013,25213.48,22000.0,32000.0
Blackgram,Nagaland,Rabi,2013,82270.69,65000.0,82000.0
Lentil,Nagaland,Rabi,2013,65005.29,55000.0,75000.0
Maize,Nagaland,Rabi,2013,20270.71,20000.0,28000.0
Blackgram,Nagaland,Kharif,2014,81482.57,65000.0,82000.0
Maize,Nagaland,Kharif,2014,20270.73,20000.0,28000.0
Rice,Nagaland,Kharif,2014,24777.27,22000.0,32000.0
Lentil,Nagaland,Rabi,2014,65115.17,55000.0,75000.0
Maize,Nagaland,Rabi,2014,20270.76,20000.0,28000.0
Maize,Nagaland,Kharif,1997,20270.77,20000.0,28000.0
Rice,Nagaland,Kharif,1997,23735.67,22000.0,32000.0
Maize,Nagaland,Kharif,1998,20270.79,20000.0,28000.0
Rice,Nagaland,Kharif,1998,26745.29,22000.0,32000.0
Maize,Nagaland,Kharif,1999,20270.81,20000.0,28000.0
Rice,Nagaland,Kharif,1999,23461.77,22000.0,32000.0
Maize,Nagaland,Kharif,2000,20270.83,20000.0,28000.0
Rice,Nagaland,Kharif,2000,25875.9,22000.0,32000.0
Maize,Nagaland,Kharif,2001,20270.85,20000.0,28000.0
Rice,Nagaland,Kharif,2001,22715.54,22000.0,32000.0
Maize,Nagaland,Kharif,2002,20270.87,20000.0,28000.0
Rice,Nagaland,Kharif,2002,22966.82,22000.0,32000.0
Maize,Nagaland,Kharif,2003,20270.89,20000.0,28000.0
Rice,Nagaland,Kharif,2003,24480.9,22000.0,32000.0
Maize,Nagaland,Kharif,2004,20270.91,20000.0,28000.0
Rice,Nagaland,Kharif,2004,25517.78,22000.0,32000.0
Maize,Nagaland,Kharif,2005,20270.93,20000.0,28000.0
Rice,Nagaland,Kharif,2005,23315.36,22000.0,32000.0
Maize,Nagaland,Kharif,2006,20270.95,20000.0,28000.0
Rice,Nagaland,Kharif,2006,23582.51,22000.0,32000.0
Blackgram,Nagaland,Rabi,2006,82270.97,65000.0,82000.0
Maize,Nagaland,Kharif,2007,20270.98,20000.0,28000.0
Rice,Nagaland,Kharif,2007,27497.62,22000.0,32000.0
Maize,Nagaland,Kharif,2008,20271.0,20000.0,28000.0
Rice,Nagaland,Kharif,2008,24901.97,22000.0,32000.0
Maize,Nagaland,Kharif,2009,20271.02,20000.0,28000.0
Rice,Nagaland,Kharif,2009,24535.95,22000.0,32000.0
Blackgram,Nagaland,Rabi,2009,76165.25,65000.0,82000.0
Maize,Nagaland,Kharif,2010,20271.05,20000.0,28000.0
Rice,Nagaland,Kharif,2010,24275.11,22000.0,32000.0
Blackgram,Nagaland,Rabi,2010,82271.07,65000.0,82000.0
Maize,Nagaland,Kharif,2011,20271.08,20000.0,28000.0
Rice,Nagaland,Kharif,2011,25858.45,22000.0,32000.0
Blackgram,Nagaland,Rabi,2011,82271.1,65000.0,82000.0
Maize,Nagaland,Kharif,2012,20271.11,20000.0,28000.0
Rice,Nagaland,Kharif,2012,24221.74,22000.0,32000.0
Blackgram,Nagaland,Kharif,2012,81522.37,65000.0,82000.0
Blackgram,Nagaland,Rabi,2012,82271.14,65000.0,82000.0
Maize,Nagaland,Kharif,2013,20271.15,20000.0,28000.0
Rice,Nagaland,Kharif,2013,23873.99,22000.0,32000.0
Blackgram,Nagaland,Rabi,2013,82271.17,65000.0,82000.0
Lentil,Nagaland,Rabi,2013,66477.38,55000.0,75000.0
Blackgram,Nagaland,Kharif,2014,79832.42,65000.0,82000.0
Maize,Nagaland,Kharif,2014,20271.2,20000.0,28000.0
Rice,Nagaland,Kharif,2014,25243.78,22000.0,32000.0
Lentil,Nagaland,Rabi,2014,68009.83,55000.0,75000.0
Maize,Nagaland,Kharif,1997,20271.23,20000.0,28000.0
Rice,Nagaland,Kharif,1997,25440.36,22000.0,32000.0
Rice,Nagaland,Rabi,1997,24177.27,22000.0,32000.0
Jute,Nagaland,Kharif,1998,52271.26,38000.0,52000.0
Maize,Nagaland,Kharif,1998,20271.27,20000.0,28000.0
Rice,Nagaland,Kharif,1998,24051.33,22000.0,32000.0
Jute,Nagaland,Kharif,1999,52271.29,38000.0,52000.0
Maize,Nagaland,Kharif,1999,20271.3,20000.0,28000.0
Rice,Nagaland,Kharif,1999,25503.24,22000.0,32000.0
Jute,Nagaland,Kharif,2000,52271.32,38000.0,52000.0
Maize,Nagaland,Kharif,2000,20271.33,20000.0,28000.0
Rice,Nagaland,Kharif,2000,24502.75,22000.0,32000.0
Jute,Nagaland,Kharif,2001,52271.35,38000.0,52000.0
Maize,Nagaland,Kharif,2001,20271.36,20000.0,28000.0
Rice,Nagaland,Kharif,2001,24853.31,22000.0,32000.0
Rice,Nagaland,Rabi,2001,24969.59,22000.0,32000.0
Jute,Nagaland,Kharif,2002,52271.39,38000.0,52000.0
Maize,Nagaland,Kharif,2002,20271.4,20000.0,28000.0
Rice,Nagaland,Kharif,2002,24157.61,22000.0,32000.0
Jute,Nagaland,Kharif,2003,52271.42,38000.0,52000.0
Maize,Nagaland,Kharif,2003,20271.43,20000.0,28000.0
Rice,Nagaland,Kharif,2003,23885.41,22000.0,32000.0
Rice,Nagaland,Rabi,2003,26927.97,22000.0,32000.0
Jute,Nagaland,Kharif,2004,52271.46,38000.0,52000.0
Maize,Nagaland,Kharif,2004,20271.47,20000.0,28000.0
Rice,Nagaland,Kharif,2004,25422.84,22000.0,32000.0
Rice,Nagaland,Rabi,2004,26433.79,22000.0,32000.0
Jute,Nagaland,Kharif,2005,52271.5,38000.0,52000.0
Maize,Nagaland,Kharif,2005,20271.51,20000.0,28000.0
Rice,Nagaland,Kharif,2005,23962.09,22000.0,32000.0
Rice,Nagaland,Rabi,2005,24712.54,22000.0,32000.0
Jute,Nagaland,Kharif,2006,52271.54,38000.0,52000.0
Maize,Nagaland,Kharif,2006,20271.55,20000.0,28000.0
Rice,Nagaland,Kharif,2006,23360.65,22000.0,32000.0
Rice,Nagaland,Rabi,2006,24576.94,22000.0,32000.0
Blackgram,Nagaland,Rabi,2006,76161.43,65000.0,82000.0
Jute,Nagaland,Kharif,2007,52271.59,38000.0,52000.0
Maize,Nagaland,Kharif,2007,20271.6,20000.0,28000.0
Rice,Nagaland,Kharif,2007,22320.9,22000.0,32000.0
Rice,Nagaland,Rabi,2007,25879.49,22000.0,32000.0
Jute,Nagaland,Kharif,2008,52271.63,38000.0,52000.0
Maize,Nagaland,Kharif,2008,20271.64,20000.0,28000.0
Rice,Nagaland,Kharif,2008,27910.66,22000.0,32000.0
Maize,Nagaland,Rabi,2008,20271.66,20000.0,28000.0
Jute,Nagaland,Kharif,2009,52271.67,38000.0,52000.0
Maize,Nagaland,Kharif,2009,20271.68,20000.0,28000.0
Rice,Nagaland,Kharif,2009,25346.01,22000.0,32000.0
Blackgram,Nagaland,Kharif,2009,82271.7,65000.0,82000.0
Maize,Nagaland,Rabi,2009,20271.71,20000.0,28000.0
Blackgram,Nagaland,Rabi,2009,82271.72,65000.0,82000.0
Jute,Nagaland,Kharif,2010,52271.73,38000.0,52000.0
Maize,Nagaland,Kharif,2010,20271.74,20000.0,28000.0
Rice,Nagaland,Kharif,2010,26050.79,22000.0,32000.0
Maize,Nagaland,Rabi,2010,20271.76,20000.0,28000.0
Blackgram,Nagaland,Rabi,2010,72419.3,65000.0,82000.0
Jute,Nagaland,Kharif,2011,52271.78,38000.0,52000.0
Maize,Nagaland,Kharif,2011,20271.79,20000.0,28000.0
Rice,Nagaland,Kharif,2011,24774.09,22000.0,32000.0
Blackgram,Nagaland,Kharif,2011,82271.81,65000.0,82000.0
Blackgram,Nagaland,Rabi,2011,77773.89,65000.0,82000.0
Maize,Nagaland,Rabi,2011,20271.83,20000.0,28000.0
Jute,Nagaland,Kharif,2012,52271.84,38000.0,52000.0
Maize,Nagaland,Kharif,2012,20271.85,20000.0,28000.0
Rice,Nagaland,Kharif,2012,25152.63,22000.0,32000.0
Blackgram,Nagaland,Kharif,2012,82271.87,65000.0,82000.0
Blackgram,Nagaland,Rabi,2012,80198.61,65000.0,82000.0
Maize,Nagaland,Rabi,2012,20271.89,20000.0,28000.0
Jute,Nagaland,Kharif,2013,52271.9,38000.0,52000.0
Maize,Nagaland,Kharif,2013,20271.91,20000.0,28000.0
Rice,Nagaland,Kharif,2013,24732.73,22000.0,32000.0
Blackgram,Nagaland,Rabi,2013,82049.66,65000.0,82000.0
Lentil,Nagaland,Rabi,2013,68617.32,55000.0,75000.0
Maize,Nagaland,Rabi,2013,20271.95,20000.0,28000.0
Blackgram,Nagaland,Kharif,2014,76051.91,65000.0,82000.0
Jute,Nagaland,Kharif,2014,52271.97,38000.0,52000.0
Maize,Nagaland,Kharif,2014,20271.98,20000.0,28000.0
Rice,Nagaland,Kharif,2014,25279.45,22000.0,32000.0
Lentil,Nagaland,Rabi,2014,62157.99,55000.0,75000.0
Maize,Nagaland,Rabi,2014,20272.01,20000.0,28000.0
Maize,Nagaland,Kharif,1997,20272.02,20000.0,28000.0
Rice,Nagaland,Kharif,1997,25533.26,22000.0,32000.0
Maize,Nagaland,Kharif,1998,20272.04,20000.0,28000.0
Rice,Nagaland,Kharif,1998,24951.71,22000.0,32000.0
Maize,Nagaland,Kharif,1999,20272.06,20000.0,28000.0
Rice,Nagaland,Kharif,1999,24942.59,22000.0,32000.0
Maize,Nagaland,Kharif,2000,20272.08,20000.0,28000.0
Rice,Nagaland,Kharif,2000,24177.5,22000.0,32000.0
Maize,Nagaland,Kharif,2001,20272.1,20000.0,28000.0
Rice,Nagaland,Kharif,2001,23988.7,22000.0,32000.0
Maize,Nagaland,Kharif,2002,20272.12,20000.0,28000.0
Rice,Nagaland,Kharif,2002,22272.13,22000.0,32000.0
Maize,Nagaland,Kharif,2003,20272.14,20000.0,28000.0
Rice,Nagaland,Kharif,2003,24614.04,22000.0,32000.0
Maize,Nagaland,Rabi,2003,20272.16,20000.0,28000.0
Maize,Nagaland,Kharif,2004,20272.17,20000.0,28000.0
Rice,Nagaland,Kharif,2004,23630.19,22000.0,32000.0
Maize,Nagaland,Rabi,2004,20272.19,20000.0,28000.0
Maize,Nagaland,Kharif,2005,20272.2,20000.0,28000.0
Rice,Nagaland,Kharif,2005,24569.74,22000.0,32000.0
Maize,Nagaland,Rabi,2005,20272.22,20000.0,28000.0
Maize,Nagaland,Kharif,2006,20272.23,20000.0,28000.0
Rice,Nagaland,Kharif,2006,23873.85,22000.0,32000.0
Maize,Nagaland,Rabi,2006,20272.25,20000.0,28000.0
Blackgram,Nagaland,Rabi,2006,82272.26,65000.0,82000.0
Maize,Nagaland,Kharif,2007,20272.27,20000.0,28000.0
Rice,Nagaland,Kharif,2007,25398.13,22000.0,32000.0
Maize,Nagaland,Rabi,2007,20272.29,20000.0,28000.0
Maize,Nagaland,Kharif,2008,20272.3,20000.0,28000.0
Rice,Nagaland,Kharif,2008,25003.98,22000.0,32000.0
Blackgram,Nagaland,Rabi,2008,80023.37,65000.0,82000.0
Maize,Nagaland,Kharif,2009,20272.33,20000.0,28000.0
Rice,Nagaland,Kharif,2009,22799.79,22000.0,32000.0
Blackgram,Nagaland,Kharif,2009,78551.19,65000.0,82000.0
Blackgram,Nagaland,Rabi,2009,82272.36,65000.0,82000.0
Maize,Nagaland,Kharif,2010,20272.37,20000.0,28000.0
Rice,Nagaland,Kharif,2010,26017.29,22000.0,32000.0
Blackgram,Nagaland,Rabi,2010,82272.39,65000.0,82000.0
Maize,Nagaland,Kharif,2011,20272.4,20000.0,28000.0
Rice,Nagaland,Kharif,2011,25805.13,22000.0,32000.0
Blackgram,Nagaland,Kharif,2011,82272.42,65000.0,82000.0
Blackgram,Nagaland,Rabi,2011,82272.43,65000.0,82000.0
Maize,Nagaland,Kharif,2012,20272.44,20000.0,28000.0
Rice,Nagaland,Kharif,2012,24940.48,22000.0,32000.0
Blackgram,Nagaland,Kharif,2012,74969.09,65000.0,82000.0
Blackgram,Nagaland,Rabi,2012,81938.84,65000.0,82000.0
Maize,Nagaland,Kharif,2013,20272.48,20000.0,28000.0
Rice,Nagaland,Kharif,2013,25985.06,22000.0,32000.0
Blackgram,Nagaland,Rabi,2013,82272.5,65000.0,82000.0
Lentil,Nagaland,Rabi,2013,64614.82,55000.0,75000.0
Blackgram,Nagaland,Kharif,2014,82272.52,65000.0,82000.0
Maize,Nagaland,Kharif,2014,20272.53,20000.0,28000.0
Rice,Nagaland,Kharif,2014,23819.94,22000.0,32000.0
Lentil,Nagaland,Rabi,2014,67198.88,55000.0,75000.0
Maize,Odisha,Autumn,1997,20272.56,20000.0,28000.0
Blackgram,Odisha,Autumn,1997,82272.57,65000.0,82000.0
Maize,Odisha,Summer,1997,20272.58,20000.0,28000.0
Blackgram,Odisha,Summer,1997,82272.59,65000.0,82000.0
Maize,Odisha,Winter,1997,20272.6,20000.0,28000.0
Blackgram,Odisha,Winter,1997,82272.61,65000.0,82000.0
Maize,Odisha,Autumn,1998,20272.62,20000.0,28000.0
Rice,Odisha,Autumn,1998,23245.19,22000.0,32000.0
Blackgram,Odisha,Autumn,1998,76483.89,65000.0,82000.0
Maize,Odisha,Summer,1998,20272.65,20000.0,28000.0
Rice,Odisha,Summer,1998,24106.09,22000.0,32000.0
Blackgram,Odisha,Summer,1998,78570.62,65000.0,82000.0
Maize,Odisha,Winter,1998,20272.68,20000.0,28000.0
Rice,Odisha,Winter,1998,25082.72,22000.0,32000.0
Blackgram,Odisha,Winter,1998,82272.7,65000.0,82000.0
Rice,Odisha,Autumn,1999,26392.19,22000.0,32000.0
Maize,Odisha,Kharif,1999,20272.72,20000.0,28000.0
Blackgram,Odisha,Kharif,1999,82272.73,65000.0,82000.0
Maize,Odisha,Rabi,1999,20272.74,20000.0,28000.0
Blackgram,Odisha,Rabi,1999,82272.75,65000.0,82000.0
Rice,Odisha,Summer,1999,24285.89,22000.0,32000.0
Rice,Odisha,Winter,1999,26917.1,22000.0,32000.0
Rice,Odisha,Autumn,2000,23784.13,22000.0,32000.0
Maize,Odisha,Kharif,2000,20272.79,20000.0,28000.0
Blackgram,Odisha,Kharif,2000,74192.93,65000.0,82000.0
Rice,Odisha,Summer,2000,26668.94,22000.0,32000.0
Rice,Odisha,Winter,2000,23724.11,22000.0,32000.0
Maize,Odisha,Kharif,2001,20272.83,20000.0,28000.0
Rice,Odisha,Kharif,2001,24368.87,22000.0,32000.0
Blackgram,Odisha,Kharif,2001,78323.45,65000.0,82000.0
Maize,Odisha,Kharif,2002,20272.86,20000.0,28000.0
Rice,Odisha,Kharif,2002,24036.78,22000.0,32000.0
Blackgram,Odisha,Kharif,2002,76443.83,65000.0,82000.0
Maize,Odisha,Kharif,2003,20272.89,20000.0,28000.0
Rice,Odisha,Kharif,2003,22272.9,22000.0,32000.0
Blackgram,Odisha,Kharif,2003,75956.75,65000.0,82000.0
Maize,Odisha,Autumn,2004,20272.92,20000.0,28000.0
Rice,Odisha,Autumn,2004,23384.04,22000.0,32000.0
Blackgram,Odisha,Autumn,2004,80254.25,65000.0,82000.0
Maize,Odisha,Summer,2004,20272.95,20000.0,28000.0
Rice,Odisha,Summer,2004,23974.19,22000.0,32000.0
Blackgram,Odisha,Summer,2004,77688.8,65000.0,82000.0
Maize,Odisha,Winter,2004,20272.98,20000.0,28000.0
Rice,Odisha,Winter,2004,25789.64,22000.0,32000.0
Blackgram,Odisha,Winter,2004,82273.0,65000.0,82000.0
Maize,Odisha,Autumn,2005,20273.01,20000.0,28000.0
Rice,Odisha,Autumn,2005,24754.67,22000.0,32000.0
Blackgram,Odisha,Autumn,2005,81326.61,65000.0,82000.0
Maize,Odisha,Summer,2005,20273.04,20000.0,28000.0
Rice,Odisha,Summer,2005,23914.54,22000.0,32000.0
Blackgram,Odisha,Summer,2005,82273.06,65000.0,82000.0
Maize,Odisha,Winter,2005,20273.07,20000.0,28000.0
Rice,Odisha,Winter,2005,23918.34,22000.0,32000.0
Blackgram,Odisha,Winter,2005,82273.09,65000.0,82000.0
Maize,Odisha,Autumn,2006,20273.1,20000.0,28000.0
Rice,Odisha,Autumn,2006,26100.3,22000.0,32000.0
Blackgram,Odisha,Autumn,2006,82040.59,65000.0,82000.0
Maize,Odisha,Summer,2006,20273.13,20000.0,28000.0
Rice,Odisha,Summer,2006,25879.11,22000.0,32000.0
Blackgram,Odisha,Summer,2006,82273.15,65000.0,82000.0
Maize,Odisha,Winter,2006,20273.16,20000.0,28000.0
Rice,Odisha,Winter,2006,26149.1,22000.0,32000.0
